Date,Price
2008-08-28,2840.0
2008-08-29,2864.0
2008-09-01,2864.0
2008-09-02,2667.0
2008-09-03,2671.0
2008-09-04,2664.0
2008-09-05,2653.0
2008-09-08,2562.0
2008-09-09,2562.0
2008-09-10,2588.0
2008-09-11,2550.0
2008-09-12,2550.0
2008-09-15,2597.0
2008-09-18,2656.0
2008-09-19,2690.0
2008-09-22,2726.0
2008-09-23,2702.0
2008-09-24,2757.0
2008-09-25,2740.0
2008-09-26,2743.0
2008-09-29,2557.0
2008-09-30,2558.0
2008-10-01,2511.0
2008-10-02,2451.0
2008-10-03,2469.0
2008-10-06,2400.0
2008-10-07,2422.0
2008-10-08,2342.0
2008-10-09,2330.0
2008-10-10,2244.0
2008-10-13,2277.0
2008-10-14,2307.0
2008-10-15,2201.0
2008-10-16,2124.0
2008-10-17,2122.0
2008-10-20,2085.0
2008-10-21,2037.0
2008-10-22,1996.0
2008-10-23,1990.0
2008-10-24,1977.0
2008-10-27,1956.0
2008-10-28,1966.0
2008-10-29,2137.0
2008-10-30,2084.0
2008-10-31,2053.0
2008-11-03,1969.0
2008-11-04,1999.0
2008-11-05,1973.0
2008-11-06,1913.0
2008-11-07,1936.0
2008-11-10,1939.0
2008-11-11,1940.0
2008-11-12,1912.0
2008-11-13,1927.0
2008-11-14,2040.0
2008-11-17,2117.0
2008-11-18,2192.0
2008-11-19,2183.0
2008-11-20,2179.0
2008-11-21,2170.0
2008-11-24,2213.0
2008-11-25,2256.0
2008-11-26,2311.0
2008-11-28,2372.0
2008-12-01,2210.0
2008-12-02,2251.0
2008-12-03,2223.0
2008-12-04,2249.0
2008-12-05,2214.0
2008-12-08,2289.0
2008-12-09,2257.0
2008-12-10,2382.0
2008-12-11,2400.0
2008-12-12,2418.0
2008-12-15,2582.0
2008-12-18,2672.0
2008-12-19,2595.0
2008-12-22,2562.0
2008-12-23,2651.0
2008-12-24,2626.0
2008-12-26,2626.0
2008-12-29,2551.0
2008-12-30,2529.0
2008-12-31,2665.0
2009-01-02,2540.0
2009-01-05,2555.0
2009-01-06,2568.0
2009-01-07,2596.0
2009-01-08,2616.0
2009-01-09,2585.0
2009-01-12,2506.0
2009-01-13,2485.0
2009-01-14,2398.0
2009-01-15,2367.0
2009-01-16,2463.0
2009-01-20,2470.0
2009-01-21,2602.0
2009-01-22,2580.0
2009-01-23,2661.0
2009-01-26,2667.0
2009-01-27,2745.0
2009-01-28,2792.0
2009-01-29,2801.0
2009-01-30,2771.0
2009-02-02,2720.0
2009-02-03,2746.0
2009-02-04,2728.0
2009-02-05,2765.0
2009-02-06,2828.0
2009-02-09,2832.0
2009-02-10,2718.0
2009-02-11,2714.0
2009-02-12,2644.0
2009-02-13,2752.0
2009-02-17,2693.0
2009-02-18,2643.0
2009-02-19,2655.0
2009-02-20,2528.0
2009-02-23,2406.0
2009-02-24,2389.0
2009-02-25,2500.0
2009-02-26,2492.0
2009-02-27,2508.0
2009-03-02,2288.0
2009-03-03,2305.0
2009-03-04,2345.0
2009-03-05,2316.0
2009-03-06,2323.0
2009-03-09,2263.0
2009-03-10,2242.0
2009-03-11,2331.0
2009-03-12,2337.0
2009-03-13,2378.0
2009-03-16,2420.0
2009-03-19,2591.0
2009-03-20,2585.0
2009-03-23,2593.0
2009-03-24,2609.0
2009-03-25,2586.0
2009-03-26,2592.0
2009-03-27,2573.0
2009-03-30,2576.0
2009-03-31,2605.0
2009-04-01,2618.0
2009-04-02,2701.0
2009-04-03,2787.0
2009-04-06,2548.0
2009-04-07,2664.0
2009-04-08,2548.0
2009-04-09,2555.0
2009-04-13,2561.0
2009-04-14,2464.0
2009-04-15,2425.0
2009-04-16,2339.0
2009-04-17,2402.0
2009-04-20,2354.0
2009-04-21,2410.0
2009-04-22,2370.0
2009-04-23,2440.0
2009-04-24,2429.0
2009-04-27,2368.0
2009-04-28,2380.0
2009-04-29,2379.0
2009-04-30,2345.0
2009-05-01,2301.0
2009-05-04,2300.0
2009-05-05,2347.0
2009-05-06,2341.0
2009-05-07,2435.0
2009-05-08,2488.0
2009-05-11,2449.0
2009-05-12,2353.0
2009-05-13,2302.0
2009-05-18,2297.0
2009-05-19,2313.0
2009-05-20,2361.0
2009-05-21,2380.0
2009-05-22,2420.0
2009-05-26,2414.0
2009-05-27,2509.0
2009-05-28,2583.0
2009-05-29,2588.0
2009-06-01,2641.0
2009-06-02,2671.0
2009-06-03,2734.0
2009-06-04,2708.0
2009-06-05,2707.0
2009-06-08,2699.0
2009-06-09,2768.0
2009-06-10,2763.0
2009-06-11,2813.0
2009-06-12,2761.0
2009-06-15,2601.0
2009-06-16,2623.0
2009-06-17,2514.0
2009-06-18,2538.0
2009-06-19,2505.0
2009-06-22,2453.0
2009-06-23,2474.0
2009-06-24,2486.0
2009-06-25,2526.0
2009-06-26,2525.0
2009-06-29,2525.0
2009-06-30,2487.0
2009-07-01,2477.0
2009-07-02,2477.0
2009-07-06,2448.0
2009-07-07,2442.0
2009-07-08,2509.0
2009-07-09,2619.0
2009-07-10,2625.0
2009-07-13,2636.0
2009-07-14,2700.0
2009-07-15,2690.0
2009-07-16,2647.0
2009-07-21,2875.0
2009-07-22,2752.0
2009-07-23,2883.0
2009-07-24,2907.0
2009-07-27,2870.0
2009-07-28,2879.0
2009-07-29,2803.0
2009-07-30,2898.0
2009-07-31,2892.0
2009-08-03,2935.0
2009-08-04,2945.0
2009-08-05,2862.0
2009-08-06,2810.0
2009-08-07,2837.0
2009-08-10,2899.0
2009-08-11,2824.0
2009-08-12,2862.0
2009-08-13,2899.0
2009-08-14,2820.0
2009-08-17,2722.0
2009-08-18,2744.0
2009-08-19,2868.0
2009-08-20,2908.0
2009-08-21,2949.0
2009-08-24,2911.0
2009-08-25,2998.0
2009-08-26,2938.0
2009-08-27,2796.0
2009-08-28,2780.0
2009-08-31,2772.0
2009-09-01,2804.0
2009-09-02,2923.0
2009-09-03,2898.0
2009-09-04,2896.0
2009-09-08,2940.0
2009-09-09,3016.0
2009-09-10,3045.0
2009-09-11,3055.0
2009-09-14,3011.0
2009-09-15,3048.0
2009-09-18,3112.0
2009-09-21,3076.0
2009-09-22,3170.0
2009-09-23,3155.0
2009-09-24,3066.0
2009-09-25,3083.0
2009-09-28,3085.0
2009-09-29,3056.0
2009-09-30,3140.0
2009-10-01,3092.0
2009-10-02,3001.0
2009-10-05,3240.0
2009-10-06,3211.0
2009-10-07,3242.0
2009-10-08,3244.0
2009-10-09,3243.0
2009-10-12,3068.0
2009-10-13,3096.0
2009-10-14,3149.0
2009-10-15,3267.0
2009-10-16,3273.0
2009-10-19,3305.0
2009-10-20,3333.0
2009-10-21,3384.0
2009-10-22,3392.0
2009-10-23,3365.0
2009-10-26,3354.0
2009-10-27,3347.0
2009-10-28,3328.0
2009-10-29,3355.0
2009-10-30,3297.0
2009-11-02,3250.0
2009-11-03,3274.0
2009-11-04,3272.0
2009-11-05,3218.0
2009-11-06,3186.0
2009-11-09,3162.0
2009-11-10,3089.0
2009-11-11,3152.0
2009-11-12,3073.0
2009-11-13,3073.0
2009-11-16,3092.0
2009-11-17,3086.0
2009-11-18,3199.0
2009-11-19,3141.0
2009-11-20,3245.0
2009-11-23,3242.0
2009-11-24,3205.0
2009-11-25,3278.0
2009-11-27,3232.0
2009-11-30,3214.0
2009-12-01,3315.0
2009-12-02,3317.0
2009-12-03,3378.0
2009-12-04,3361.0
2009-12-07,3379.0
2009-12-08,3368.0
2009-12-09,3417.0
2009-12-10,3423.0
2009-12-11,3409.0
2009-12-14,3401.0
2009-12-15,3355.0
2009-12-18,3251.0
2009-12-21,3251.0
2009-12-22,3265.0
2009-12-23,3251.0
2009-12-24,3271.0
2009-12-28,3230.0
2009-12-29,3237.0
2009-12-30,3247.0
2009-12-31,3289.0
2010-01-04,3256.0
2010-01-05,3321.0
2010-01-06,3292.0
2010-01-07,3309.0
2010-01-08,3296.0
2010-01-11,3343.0
2010-01-12,3342.0
2010-01-13,3389.0
2010-01-14,3392.0
2010-01-15,3400.0
2010-01-19,3461.0
2010-01-20,3422.0
2010-01-21,3431.0
2010-01-22,3425.0
2010-01-25,3406.0
2010-01-26,3363.0
2010-01-27,3268.0
2010-01-28,3260.0
2010-01-29,3184.0
2010-02-01,3152.0
2010-02-02,3132.0
2010-02-03,3144.0
2010-02-04,3090.0
2010-02-05,2972.0
2010-02-08,3019.0
2010-02-09,3003.0
2010-02-10,3012.0
2010-02-11,3089.0
2010-02-12,3093.0
2010-02-16,3153.0
2010-02-17,3079.0
2010-02-18,3071.0
2010-02-19,3098.0
2010-02-22,3074.0
2010-02-23,2931.0
2010-02-24,2955.0
2010-02-25,2917.0
2010-02-26,2917.0
2010-03-01,2855.0
2010-03-02,2819.0
2010-03-03,2813.0
2010-03-04,2812.0
2010-03-05,2855.0
2010-03-08,2827.0
2010-03-09,2787.0
2010-03-10,2838.0
2010-03-11,2844.0
2010-03-12,2910.0
2010-03-15,2853.0
2010-03-16,2835.0
2010-03-19,2834.0
2010-03-22,2873.0
2010-03-23,2895.0
2010-03-24,2833.0
2010-03-25,2820.0
2010-03-26,2854.0
2010-03-29,2925.0
2010-03-30,2969.0
2010-03-31,2969.0
2010-04-01,2990.0
2010-04-05,2953.0
2010-04-06,2913.0
2010-04-07,2855.0
2010-04-08,2861.0
2010-04-09,2856.0
2010-04-12,2919.0
2010-04-13,2868.0
2010-04-14,2890.0
2010-04-15,2876.0
2010-04-16,2965.0
2010-04-19,2942.0
2010-04-20,3031.0
2010-04-21,3073.0
2010-04-22,3125.0
2010-04-23,3182.0
2010-04-26,3219.0
2010-04-27,3195.0
2010-04-28,3184.0
2010-04-29,3198.0
2010-04-30,3229.0
2010-05-03,3220.0
2010-05-04,3159.0
2010-05-05,3190.0
2010-05-06,3190.0
2010-05-07,3000.0
2010-05-10,3061.0
2010-05-11,2955.0
2010-05-12,2959.0
2010-05-13,2900.0
2010-05-18,2849.0
2010-05-19,2830.0
2010-05-20,2839.0
2010-05-21,2895.0
2010-05-24,2915.0
2010-05-25,2922.0
2010-05-26,2904.0
2010-05-27,2973.0
2010-05-28,2965.0
2010-06-01,2990.0
2010-06-02,3042.0
2010-06-03,3048.0
2010-06-04,2919.0
2010-06-07,2927.0
2010-06-08,2962.0
2010-06-09,2972.0
2010-06-10,2919.0
2010-06-11,2919.0
2010-06-14,2953.0
2010-06-15,2933.0
2010-06-16,2911.0
2010-06-17,2914.0
2010-06-18,2932.0
2010-06-21,2959.0
2010-06-22,3032.0
2010-06-23,3040.0
2010-06-24,3084.0
2010-06-25,3092.0
2010-06-28,3103.0
2010-06-29,2948.0
2010-06-30,2894.0
2010-07-01,2969.0
2010-07-02,2921.0
2010-07-06,2938.0
2010-07-07,2941.0
2010-07-08,2939.0
2010-07-09,2963.0
2010-07-12,2962.0
2010-07-13,3026.0
2010-07-14,3134.0
2010-07-15,3067.0
2010-07-20,2977.0
2010-07-21,2935.0
2010-07-22,2916.0
2010-07-23,2966.0
2010-07-26,2973.0
2010-07-27,2980.0
2010-07-28,3010.0
2010-07-29,3046.0
2010-07-30,3091.0
2010-08-02,3082.0
2010-08-03,3058.0
2010-08-04,3118.0
2010-08-05,3113.0
2010-08-06,3006.0
2010-08-09,3012.0
2010-08-10,2906.0
2010-08-11,2854.0
2010-08-12,2876.0
2010-08-13,2854.0
2010-08-16,2838.0
2010-08-17,2838.0
2010-08-18,2839.0
2010-08-19,2849.0
2010-08-20,2790.0
2010-08-23,2798.0
2010-08-24,2777.0
2010-08-25,2719.0
2010-08-26,2710.0
2010-08-27,2675.0
2010-08-30,2672.0
2010-08-31,2698.0
2010-09-01,2707.0
2010-09-02,2691.0
2010-09-03,2727.0
2010-09-07,2669.0
2010-09-08,2684.0
2010-09-09,2642.0
2010-09-10,2595.0
2010-09-13,2562.0
2010-09-14,2641.0
2010-09-15,2655.0
2010-09-20,2716.0
2010-09-21,2779.0
2010-09-22,2762.0
2010-09-23,2780.0
2010-09-24,2794.0
2010-09-27,2839.0
2010-09-28,2817.0
2010-09-29,2865.0
2010-09-30,2814.0
2010-10-01,2783.0
2010-10-04,2736.0
2010-10-05,2714.0
2010-10-06,2744.0
2010-10-07,2740.0
2010-10-08,2803.0
2010-10-11,2853.0
2010-10-12,2850.0
2010-10-13,2867.0
2010-10-14,2880.0
2010-10-15,2805.0
2010-10-18,2794.0
2010-10-19,2750.0
2010-10-20,2777.0
2010-10-21,2817.0
2010-10-22,2846.0
2010-10-25,2930.0
2010-10-26,2889.0
2010-10-27,2883.0
2010-10-28,2845.0
2010-10-29,2797.0
2010-11-01,2759.0
2010-11-02,2805.0
2010-11-03,2764.0
2010-11-04,2756.0
2010-11-05,2734.0
2010-11-08,2794.0
2010-11-09,2857.0
2010-11-10,2826.0
2010-11-11,2834.0
2010-11-12,2735.0
2010-11-15,2761.0
2010-11-16,2724.0
2010-11-17,2784.0
2010-11-18,2896.0
2010-11-19,2826.0
2010-11-22,2811.0
2010-11-23,2775.0
2010-11-24,2765.0
2010-11-26,2756.0
2010-11-29,2721.0
2010-11-30,2772.0
2010-12-01,2726.0
2010-12-02,2836.0
2010-12-03,2905.0
2010-12-06,3048.0
2010-12-07,3068.0
2010-12-08,3015.0
2010-12-09,2971.0
2010-12-10,2857.0
2010-12-13,2861.0
2010-12-14,2912.0
2010-12-15,2950.0
2010-12-20,2958.0
2010-12-21,2975.0
2010-12-22,2970.0
2010-12-23,3020.0
2010-12-27,3040.0
2010-12-28,3065.0
2010-12-29,3065.0
2010-12-30,3000.0
2010-12-31,3035.0
2011-01-04,2932.0
2011-01-05,2852.0
2011-01-06,2830.0
2011-01-07,2850.0
2011-01-10,2881.0
2011-01-11,2934.0
2011-01-12,2959.0
2011-01-13,2952.0
2011-01-14,3019.0
2011-01-18,3036.0
2011-01-19,3100.0
2011-01-20,3178.0
2011-01-21,3184.0
2011-01-24,3312.0
2011-01-25,3335.0
2011-01-26,3352.0
2011-01-27,3358.0
2011-01-28,3277.0
2011-01-31,3352.0
2011-02-01,3313.0
2011-02-02,3352.0
2011-02-03,3358.0
2011-02-04,3251.0
2011-02-07,3223.0
2011-02-08,3239.0
2011-02-09,3272.0
2011-02-10,3397.0
2011-02-11,3374.0
2011-02-14,3400.0
2011-02-15,3410.0
2011-02-16,3463.0
2011-02-17,3482.0
2011-02-18,3546.0
2011-02-22,3633.0
2011-02-23,3661.0
2011-02-24,3684.0
2011-02-25,3698.0
2011-02-28,3757.0
2011-03-01,3660.0
2011-03-02,3701.0
2011-03-03,3774.0
2011-03-04,3697.0
2011-03-07,3721.0
2011-03-08,3703.0
2011-03-09,3585.0
2011-03-10,3490.0
2011-03-11,3460.0
2011-03-14,3431.0
2011-03-15,3294.0
2011-03-16,3233.0
2011-03-21,3189.0
2011-03-22,3263.0
2011-03-23,3251.0
2011-03-24,3203.0
2011-03-25,3242.0
2011-03-28,3248.0
2011-03-29,3057.0
2011-03-30,2987.0
2011-03-31,2952.0
2011-04-01,3011.0
2011-04-04,3020.0
2011-04-05,2975.0
2011-04-06,2999.0
2011-04-07,2987.0
2011-04-08,2974.0
2011-04-11,3022.0
2011-04-12,3053.0
2011-04-13,3066.0
2011-04-14,3125.0
2011-04-15,3239.0
2011-04-18,3127.0
2011-04-19,3117.0
2011-04-20,3131.0
2011-04-21,3130.0
2011-04-25,3128.0
2011-04-26,3131.0
2011-04-27,3206.0
2011-04-28,3330.0
2011-04-29,3390.0
2011-05-02,3353.0
2011-05-03,3271.0
2011-05-04,3236.0
2011-05-05,3087.0
2011-05-06,3137.0
2011-05-09,3143.0
2011-05-10,3135.0
2011-05-11,3115.0
2011-05-12,3035.0
2011-05-13,3000.0
2011-05-18,2995.0
2011-05-19,2979.0
2011-05-20,2902.0
2011-05-23,2865.0
2011-05-24,2884.0
2011-05-25,2962.0
2011-05-26,3010.0
2011-05-27,2969.0
2011-05-31,2999.0
2011-06-01,2953.0
2011-06-02,2904.0
2011-06-03,2878.0
2011-06-06,2863.0
2011-06-07,2891.0
2011-06-08,2927.0
2011-06-09,2980.0
2011-06-10,2997.0
2011-06-13,3001.0
2011-06-14,3014.0
2011-06-15,2987.0
2011-06-16,2914.0
2011-06-17,2917.0
2011-06-20,2967.0
2011-06-21,3027.0
2011-06-22,3040.0
2011-06-23,2986.0
2011-06-24,2958.0
2011-06-27,2995.0
2011-06-28,3018.0
2011-06-29,3114.0
2011-06-30,3170.0
2011-07-01,3137.0
2011-07-05,3228.0
2011-07-06,3202.0
2011-07-07,3194.0
2011-07-08,3099.0
2011-07-11,3058.0
2011-07-12,3076.0
2011-07-13,3180.0
2011-07-14,3166.0
2011-07-19,3164.0
2011-07-20,3183.0
2011-07-21,3172.0
2011-07-22,3065.0
2011-07-25,2996.0
2011-07-26,3015.0
2011-07-27,3036.0
2011-07-28,2974.0
2011-07-29,2974.0
2011-08-01,2955.0
2011-08-02,2933.0
2011-08-03,2916.0
2011-08-04,2905.0
2011-08-05,2936.0
2011-08-08,2909.0
2011-08-09,2906.0
2011-08-10,2847.0
2011-08-11,2856.0
2011-08-12,2879.0
2011-08-15,2902.0
2011-08-16,2961.0
2011-08-17,3017.0
2011-08-18,2985.0
2011-08-19,2998.0
2011-08-22,3043.0
2011-08-23,3137.0
2011-08-24,3080.0
2011-08-25,3008.0
2011-08-26,3059.0
2011-08-29,3120.0
2011-08-30,3087.0
2011-08-31,3098.0
2011-09-01,3060.0
2011-09-02,3092.0
2011-09-06,2977.0
2011-09-07,2946.0
2011-09-08,2909.0
2011-09-09,2868.0
2011-09-12,2851.0
2011-09-13,2848.0
2011-09-14,2793.0
2011-09-15,2784.0
2011-09-20,2730.0
2011-09-21,2727.0
2011-09-22,2680.0
2011-09-23,2634.0
2011-09-26,2678.0
2011-09-27,2721.0
2011-09-28,2664.0
2011-09-29,2694.0
2011-09-30,2608.0
2011-10-03,2575.0
2011-10-04,2592.0
2011-10-05,2622.0
2011-10-06,2660.0
2011-10-07,2652.0
2011-10-10,2656.0
2011-10-11,2604.0
2011-10-12,2633.0
2011-10-13,2630.0
2011-10-14,2671.0
2011-10-17,2622.0
2011-10-18,2571.0
2011-10-19,2603.0
2011-10-20,2562.0
2011-10-21,2566.0
2011-10-24,2627.0
2011-10-25,2636.0
2011-10-26,2693.0
2011-10-27,2756.0
2011-10-28,2748.0
2011-10-31,2696.0
2011-11-01,2600.0
2011-11-02,2665.0
2011-11-03,2720.0
2011-11-04,2697.0
2011-11-07,2728.0
2011-11-08,2663.0
2011-11-09,2570.0
2011-11-10,2504.0
2011-11-11,2489.0
2011-11-14,2444.0
2011-11-15,2253.0
2011-11-16,2291.0
2011-11-17,2374.0
2011-11-18,2308.0
2011-11-21,2264.0
2011-11-22,2250.0
2011-11-23,2246.0
2011-11-25,2238.0
2011-11-28,2221.0
2011-11-29,2177.0
2011-11-30,2162.0
2011-12-01,2079.0
2011-12-02,2030.0
2011-12-05,2035.0
2011-12-06,2000.0
2011-12-07,1974.0
2011-12-08,1968.0
2011-12-09,1936.0
2011-12-12,2021.0
2011-12-13,2101.0
2011-12-14,2023.0
2011-12-19,2070.0
2011-12-20,2185.0
2011-12-21,2244.0
2011-12-22,2221.0
2011-12-23,2218.0
2011-12-27,2216.0
2011-12-28,2133.0
2011-12-29,2083.0
2011-12-30,2109.0
2012-01-03,2115.0
2012-01-04,2075.0
2012-01-05,2028.0
2012-01-06,2028.0
2012-01-09,2170.0
2012-01-10,2333.0
2012-01-11,2350.0
2012-01-12,2326.0
2012-01-13,2269.0
2012-01-17,2270.0
2012-01-18,2265.0
2012-01-19,2320.0
2012-01-20,2259.0
2012-01-23,2269.0
2012-01-24,2413.0
2012-01-25,2422.0
2012-01-26,2452.0
2012-01-27,2406.0
2012-01-30,2280.0
2012-01-31,2291.0
2012-02-01,2225.0
2012-02-02,2225.0
2012-02-03,2300.0
2012-02-06,2263.0
2012-02-07,2273.0
2012-02-08,2263.0
2012-02-09,2236.0
2012-02-10,2156.0
2012-02-13,2199.0
2012-02-14,2270.0
2012-02-15,2392.0
2012-02-16,2453.0
2012-02-17,2389.0
2012-02-21,2456.0
2012-02-22,2457.0
2012-02-23,2371.0
2012-02-24,2370.0
2012-02-27,2413.0
2012-02-28,2414.0
2012-02-29,2383.0
2012-03-01,2392.0
2012-03-02,2358.0
2012-03-05,2314.0
2012-03-06,2316.0
2012-03-07,2310.0
2012-03-08,2439.0
2012-03-09,2440.0
2012-03-12,2415.0
2012-03-13,2392.0
2012-03-14,2340.0
2012-03-15,2254.0
2012-03-20,2372.0
2012-03-21,2359.0
2012-03-22,2285.0
2012-03-23,2307.0
2012-03-26,2331.0
2012-03-27,2356.0
2012-03-28,2295.0
2012-03-29,2223.0
2012-03-30,2219.0
2012-04-02,2187.0
2012-04-03,2143.0
2012-04-04,2083.0
2012-04-05,2085.0
2012-04-09,2108.0
2012-04-10,2064.0
2012-04-11,2103.0
2012-04-12,2160.0
2012-04-13,2248.0
2012-04-16,2300.0
2012-04-17,2319.0
2012-04-18,2283.0
2012-04-19,2258.0
2012-04-20,2299.0
2012-04-23,2245.0
2012-04-24,2325.0
2012-04-25,2302.0
2012-04-26,2327.0
2012-04-27,2364.0
2012-04-30,2263.0
2012-05-01,2359.0
2012-05-02,2372.0
2012-05-03,2332.0
2012-05-04,2312.0
2012-05-07,2378.0
2012-05-08,2356.0
2012-05-09,2364.0
2012-05-10,2390.0
2012-05-11,2372.0
2012-05-14,2321.0
2012-05-15,2278.0
2012-05-18,2273.0
2012-05-21,2238.0
2012-05-22,2179.0
2012-05-23,2124.0
2012-05-24,2105.0
2012-05-25,2110.0
2012-05-29,2110.0
2012-05-30,2070.0
2012-05-31,2083.0
2012-06-01,2063.0
2012-06-04,2094.0
2012-06-05,2163.0
2012-06-06,2203.0
2012-06-07,2226.0
2012-06-08,2200.0
2012-06-11,2197.0
2012-06-12,2249.0
2012-06-13,2257.0
2012-06-14,2225.0
2012-06-15,2219.0
2012-06-18,2174.0
2012-06-19,2230.0
2012-06-20,2167.0
2012-06-21,2130.0
2012-06-22,2094.0
2012-06-25,2087.0
2012-06-26,2149.0
2012-06-27,2226.0
2012-06-28,2226.0
2012-06-29,2289.0
2012-07-02,2282.0
2012-07-03,2344.0
2012-07-05,2318.0
2012-07-06,2245.0
2012-07-09,2312.0
2012-07-10,2300.0
2012-07-11,2286.0
2012-07-12,2184.0
2012-07-13,2210.0
2012-07-16,2197.0
2012-07-19,2230.0
2012-07-20,2229.0
2012-07-23,2238.0
2012-07-24,2209.0
2012-07-25,2230.0
2012-07-26,2316.0
2012-07-27,2330.0
2012-07-30,2341.0
2012-07-31,2376.0
2012-08-01,2401.0
2012-08-02,2369.0
2012-08-03,2398.0
2012-08-06,2398.0
2012-08-07,2447.0
2012-08-08,2463.0
2012-08-09,2463.0
2012-08-10,2446.0
2012-08-13,2388.0
2012-08-14,2430.0
2012-08-15,2429.0
2012-08-16,2424.0
2012-08-17,2487.0
2012-08-20,2465.0
2012-08-21,2473.0
2012-08-22,2420.0
2012-08-23,2425.0
2012-08-24,2437.0
2012-08-27,2518.0
2012-08-28,2614.0
2012-08-29,2619.0
2012-08-30,2642.0
2012-08-31,2656.0
2012-09-04,2591.0
2012-09-05,2702.0
2012-09-06,2744.0
2012-09-07,2724.0
2012-09-10,2696.0
2012-09-11,2674.0
2012-09-12,2676.0
2012-09-13,2660.0
2012-09-18,2532.0
2012-09-19,2538.0
2012-09-20,2519.0
2012-09-21,2521.0
2012-09-24,2446.0
2012-09-25,2483.0
2012-09-26,2469.0
2012-09-27,2482.0
2012-09-28,2516.0
2012-10-01,2450.0
2012-10-02,2475.0
2012-10-03,2416.0
2012-10-04,2395.0
2012-10-05,2382.0
2012-10-08,2381.0
2012-10-09,2417.0
2012-10-10,2372.0
2012-10-11,2351.0
2012-10-12,2366.0
2012-10-15,2354.0
2012-10-16,2418.0
2012-10-17,2385.0
2012-10-18,2438.0
2012-10-19,2489.0
2012-10-22,2516.0
2012-10-23,2498.0
2012-10-24,2399.0
2012-10-25,2402.0
2012-10-26,2383.0
2012-10-29,2350.0
2012-10-30,2390.0
2012-10-31,2388.0
2012-11-01,2420.0
2012-11-02,2447.0
2012-11-05,2444.0
2012-11-06,2462.0
2012-11-07,2399.0
2012-11-08,2337.0
2012-11-09,2358.0
2012-11-12,2381.0
2012-11-13,2395.0
2012-11-14,2468.0
2012-11-15,2502.0
2012-11-16,2457.0
2012-11-19,2481.0
2012-11-20,2506.0
2012-11-21,2531.0
2012-11-23,2562.0
2012-11-26,2538.0
2012-11-27,2502.0
2012-11-28,2508.0
2012-11-29,2526.0
2012-11-30,2538.0
2012-12-03,2562.0
2012-12-04,2491.0
2012-12-05,2460.0
2012-12-06,2473.0
2012-12-07,2471.0
2012-12-10,2429.0
2012-12-11,2434.0
2012-12-12,2490.0
2012-12-13,2452.0
2012-12-18,2397.0
2012-12-19,2358.0
2012-12-20,2328.0
2012-12-21,2312.0
2012-12-24,2273.0
2012-12-26,2263.0
2012-12-27,2255.0
2012-12-28,2249.0
2012-12-31,2236.0
2013-01-02,2259.0
2013-01-03,2256.0
2013-01-04,2220.0
2013-01-07,2267.0
2013-01-08,2215.0
2013-01-09,2223.0
2013-01-10,2269.0
2013-01-11,2256.0
2013-01-14,2267.0
2013-01-15,2270.0
2013-01-16,2256.0
2013-01-17,2300.0
2013-01-18,2285.0
2013-01-22,2213.0
2013-01-23,2215.0
2013-01-24,2195.0
2013-01-25,2173.0
2013-01-28,2161.0
2013-01-29,2195.0
2013-01-30,2179.0
2013-01-31,2205.0
2013-02-01,2205.0
2013-02-04,2192.0
2013-02-05,2246.0
2013-02-06,2223.0
2013-02-07,2238.0
2013-02-08,2232.0
2013-02-11,2174.0
2013-02-12,2179.0
2013-02-13,2143.0
2013-02-14,2129.0
2013-02-15,2141.0
2013-02-19,2129.0
2013-02-20,2127.0
2013-02-21,2143.0
2013-02-22,2161.0
2013-02-25,2144.0
2013-02-26,2126.0
2013-02-27,2142.0
2013-02-28,2146.0
2013-03-01,2082.0
2013-03-04,2055.0
2013-03-05,2076.0
2013-03-06,2046.0
2013-03-07,2064.0
2013-03-08,2119.0
2013-03-11,2129.0
2013-03-12,2159.0
2013-03-13,2148.0
2013-03-18,2088.0
2013-03-19,2099.0
2013-03-20,2152.0
2013-03-21,2166.0
2013-03-22,2159.0
2013-03-25,2130.0
2013-03-26,2146.0
2013-03-27,2150.0
2013-03-28,2170.0
2013-04-01,2184.0
2013-04-02,2171.0
2013-04-03,2150.0
2013-04-04,2141.0
2013-04-05,2132.0
2013-04-08,2185.0
2013-04-09,2219.0
2013-04-10,2214.0
2013-04-11,2234.0
2013-04-12,2261.0
2013-04-15,2243.0
2013-04-16,2294.0
2013-04-17,2299.0
2013-04-18,2310.0
2013-04-19,2319.0
2013-04-22,2299.0
2013-04-23,2316.0
2013-04-24,2322.0
2013-04-25,2359.0
2013-04-26,2364.0
2013-04-29,2335.0
2013-04-30,2368.0
2013-05-01,2415.0
2013-05-02,2414.0
2013-05-03,2404.0
2013-05-06,2390.0
2013-05-07,2384.0
2013-05-08,2379.0
2013-05-09,2336.0
2013-05-10,2298.0
2013-05-13,2315.0
2013-05-14,2342.0
2013-05-15,2333.0
2013-05-20,2301.0
2013-05-21,2345.0
2013-05-22,2317.0
2013-05-23,2283.0
2013-05-24,2246.0
2013-05-27,2246.0
2013-05-28,2205.0
2013-05-29,2210.0
2013-05-30,2211.0
2013-05-31,2191.0
2013-06-03,2246.0
2013-06-04,2283.0
2013-06-05,2308.0
2013-06-06,2363.0
2013-06-07,2364.0
2013-06-10,2360.0
2013-06-11,2355.0
2013-06-12,2372.0
2013-06-13,2308.0
2013-06-14,2246.0
2013-06-17,2221.0
2013-06-18,2259.0
2013-06-19,2236.0
2013-06-20,2172.0
